Experiment_ID,Final_Role,Target,Plot_ID,Predictor,Predictor_Value,SHAP_Value,Absolute_SHAP_Value
CD04_Richness,PRIMARY_XAI,Richness,BuP4,CWM_Log10_Seed_Mass,2.2662072373548163,0.30947926927827385,0.30947926927827385
CD04_Richness,PRIMARY_XAI,Richness,BuP4,CWM_Max_Height_m,25.218386820117647,0.1275902539041306,0.1275902539041306
CD04_Richness,PRIMARY_XAI,Richness,BuP5,CWM_WD,0.5626666666666666,1.3398510060548117,1.3398510060548117
CD04_Richness,PRIMARY_XAI,Richness,BuP5,CWM_SLA,14.605048418415596,0.9195620057063805,0.9195620057063805
CD04_Richness,PRIMARY_XAI,Richness,BuP5,CWM_Log10_Seed_Mass,2.1519612836038484,0.40521730541121465,0.40521730541121465
CD04_Richness,PRIMARY_XAI,Richness,BuP5,CWM_Max_Height_m,26.151768024,0.22301809552599763,0.22301809552599763
CD04_Richness,PRIMARY_XAI,Richness,BuP6,CWM_WD,0.6005555555555556,1.257254318596288,1.257254318596288
CD04_Richness,PRIMARY_XAI,Richness,BuP6,CWM_SLA,14.32755163822413,0.8274744866768825,0.8274744866768825
CD04_Richness,PRIMARY_XAI,Richness,BuP6,CWM_Log10_Seed_Mass,2.038546861009265,0.24787664756322886,0.24787664756322886
CD04_Richness,PRIMARY_XAI,Richness,BuP6,CWM_Max_Height_m,20.69782830655556,-1.1252506909316393,1.1252506909316393
CD04_Richness,PRIMARY_XAI,Richness,BuP7,CWM_WD,0.5858823529411764,1.4236474012348013,1.4236474012348013
CD04_Richness,PRIMARY_XAI,Richness,BuP7,CWM_SLA,13.982359906494898,0.822445081897902,0.822445081897902
CD04_Richness,PRIMARY_XAI,Richness,BuP7,CWM_Log10_Seed_Mass,2.10380393891416,0.27824007626929087,0.27824007626929087
CD04_Richness,PRIMARY_XAI,Richness,BuP7,CWM_Max_Height_m,28.007963192941176,0.4787587104392703,0.4787587104392703
CD04_Richness,PRIMARY_XAI,Richness,BuP8,CWM_WD,0.6592,1.4610018223520747,1.4610018223520747
CD04_Richness,PRIMARY_XAI,Richness,BuP8,CWM_SLA,14.480674650072196,0.8911823977427163,0.8911823977427163
CD04_Richness,PRIMARY_XAI,Richness,BuP8,CWM_Log10_Seed_Mass,2.150386762931283,0.5390375672542048,0.5390375672542048
CD04_Richness,PRIMARY_XAI,Richness,BuP8,CWM_Max_Height_m,24.4110034814,0.19020043487322896,0.19020043487322896
CD04_Richness,PRIMARY_XAI,Richness,BuP9,CWM_WD,0.5619999999999999,1.3635596595898853,1.3635596595898853
CD04_Richness,PRIMARY_XAI,Richness,BuP9,CWM_SLA,12.397619236786817,0.20375311793770332,0.20375311793770332
CD04_Richness,PRIMARY_XAI,Richness,BuP9,CWM_Log10_Seed_Mass,2.2107211354462164,0.5282555511737277,0.5282555511737277
CD04_Richness,PRIMARY_XAI,Richness,BuP9,CWM_Max_Height_m,28.3896057056,0.8163427824097853,0.8163427824097853
CD04_Richness,PRIMARY_XAI,Richness,BuP10,CWM_WD,0.61375,1.9264384220946027,1.9264384220946027
CD04_Richness,PRIMARY_XAI,Richness,BuP10,CWM_SLA,13.785111285515796,1.1347115059759316,1.1347115059759316
CD04_Richness,PRIMARY_XAI,Richness,BuP10,CWM_Log10_Seed_Mass,2.184105248529403,0.690632975625852,0.690632975625852
CD04_Richness,PRIMARY_XAI,Richness,BuP10,CWM_Max_Height_m,24.102605075416665,0.4484424931290087,0.4484424931290087
CD04_Richness,PRIMARY_XAI,Richness,TmP1,CWM_WD,0.5588888888888889,1.206984312047498,1.206984312047498
CD04_Richness,PRIMARY_XAI,Richness,TmP1,CWM_SLA,19.12077266090363,-1.301198562230273,1.301198562230273
CD04_Richness,PRIMARY_XAI,Richness,TmP1,CWM_Log10_Seed_Mass,2.9177814188008777,-1.4092514880416367,1.4092514880416367
CD04_Richness,PRIMARY_XAI,Richness,TmP1,CWM_Max_Height_m,26.071337613333338,0.08276018266884819,0.08276018266884819
CD04_Richness,PRIMARY_XAI,Richness,TmP2,CWM_WD,0.4175,-2.540866298370748,2.540866298370748
CD04_Richness,PRIMARY_XAI,Richness,TmP2,CWM_SLA,16.0992270452098,-0.2892933764425266,0.2892933764425266
CD04_Richness,PRIMARY_XAI,Richness,TmP2,CWM_Log10_Seed_Mass,1.3798571871854517,0.36983478654103097,0.36983478654103097
CD04_Richness,PRIMARY_XAI,Richness,TmP2,CWM_Max_Height_m,22.68814516666667,-0.23121161966427992,0.23121161966427992
CD04_Richness,PRIMARY_XAI,Richness,TmP3,CWM_WD,0.5196774193548387,1.0421809190271953,1.0421809190271953
CD04_Richness,PRIMARY_XAI,Richness,TmP3,CWM_SLA,20.08505417350689,-0.9223724029925812,0.9223724029925812
CD04_Richness,PRIMARY_XAI,Richness,TmP3,CWM_Log10_Seed_Mass,1.994913044592313,0.3754701551773445,0.3754701551773445
CD04_Richness,PRIMARY_XAI,Richness,TmP3,CWM_Max_Height_m,21.631212842258066,-0.7127453378786296,0.7127453378786296
CD04_Richness,PRIMARY_XAI,Richness,TmP4,CWM_WD,0.4611111111111111,-3.2182637339358577,3.2182637339358577
CD04_Richness,PRIMARY_XAI,Richness,TmP4,CWM_SLA,13.847719242169044,0.33745736055770725,0.33745736055770725
CD04_Richness,PRIMARY_XAI,Richness,TmP4,CWM_Log10_Seed_Mass,2.485763280838047,-0.2777915868033714,0.2777915868033714
CD04_Richness,PRIMARY_XAI,Richness,TmP4,CWM_Max_Height_m,41.24330894777778,-0.13046950013594114,0.13046950013594114
CD04_Richness,PRIMARY_XAI,Richness,TmP5,CWM_WD,0.4525,-2.399371055078894,2.399371055078894
CD04_Richness,PRIMARY_XAI,Richness,TmP5,CWM_SLA,21.52819481355348,-1.1031482376004882,1.1031482376004882
CD04_Richness,PRIMARY_XAI,Richness,TmP5,CWM_Log10_Seed_Mass,3.104002577047117,-1.2973741797654315,1.2973741797654315
CD04_Richness,PRIMARY_XAI,Richness,TmP5,CWM_Max_Height_m,24.62118995375,-0.3117017656504284,0.3117017656504284
CD04_Richness,PRIMARY_XAI,Richness,TmP6,CWM_WD,0.5377777777777778,1.149296006725092,1.149296006725092
CD04_Richness,PRIMARY_XAI,Richness,TmP6,CWM_SLA,15.68767452787966,0.8889173748073561,0.8889173748073561
CD04_Richness,PRIMARY_XAI,Richness,TmP6,CWM_Log10_Seed_Mass,2.330184917643674,0.3305028602327971,0.3305028602327971
CD04_Richness,PRIMARY_XAI,Richness,TmP6,CWM_Max_Height_m,29.678493185055554,0.8345210598220533,0.8345210598220533
CD04_Richness,PRIMARY_XAI,Richness,TmP7,CWM_WD,0.5389999999999999,1.08533492537564,1.08533492537564
CD04_Richness,PRIMARY_XAI,Richness,TmP7,CWM_SLA,19.03031606201734,-0.8375259891401552,0.8375259891401552
CD04_Richness,PRIMARY_XAI,Richness,TmP7,CWM_Log10_Seed_Mass,2.855053310580858,-1.0133453832273245,1.0133453832273245
CD04_Richness,PRIMARY_XAI,Richness,TmP7,CWM_Max_Height_m,21.2696171651,-0.5929445053891143,0.5929445053891143
CD04_Richness,PRIMARY_XAI,Richness,TmP8,CWM_WD,0.4641666666666666,-2.570415532769909,2.570415532769909
CD04_Richness,PRIMARY_XAI,Richness,TmP8,CWM_SLA,15.879948810334218,-0.02089183069905511,0.02089183069905511
CD04_Richness,PRIMARY_XAI,Richness,TmP8,CWM_Log10_Seed_Mass,2.2501527052475296,0.2668269721719889,0.2668269721719889
CD04_Richness,PRIMARY_XAI,Richness,TmP8,CWM_Max_Height_m,35.05242623666666,0.10696689923347827,0.10696689923347827
CD04_Richness,PRIMARY_XAI,Richness,TmP9,CWM_WD,0.553076923076923,0.9907519939149546,0.9907519939149546
CD04_Richness,PRIMARY_XAI,Richness,TmP9,CWM_SLA,15.169469782262976,0.24058386727236108,0.24058386727236108
CD04_Richness,PRIMARY_XAI,Richness,TmP9,CWM_Log10_Seed_Mass,2.4758827057602915,-0.28378720078787945,0.28378720078787945
CD04_Richness,PRIMARY_XAI,Richness,TmP9,CWM_Max_Height_m,25.12006452392308,-0.1262946921454706,0.1262946921454706
CD04_Richness,PRIMARY_XAI,Richness,TmP10,CWM_WD,0.5299999999999999,0.8264077460052822,0.8264077460052822
CD04_Richness,PRIMARY_XAI,Richness,TmP10,CWM_SLA,14.005026947756502,0.5088491955309105,0.5088491955309105
CD04_Richness,PRIMARY_XAI,Richness,TmP10,CWM_Log10_Seed_Mass,2.3506409588723045,-0.0047689421132810425,0.0047689421132810425
CD04_Richness,PRIMARY_XAI,Richness,TmP10,CWM_Max_Height_m,23.596172964666664,0.1244159688310588,0.1244159688310588
CD04_Richness,PRIMARY_XAI,Richness,TsP1,CWM_WD,0.42,-2.3689900256568346,2.3689900256568346
CD04_Richness,PRIMARY_XAI,Richness,TsP1,CWM_SLA,16.76091873229167,-0.46278877133712343,0.46278877133712343
CD04_Richness,PRIMARY_XAI,Richness,TsP1,CWM_Log10_Seed_Mass,1.3221971321881052,0.30597132577240455,0.30597132577240455
CD04_Richness,PRIMARY_XAI,Richness,TsP1,CWM_Max_Height_m,29.378471376000007,0.4579209632850266,0.4579209632850266
CD04_Richness,PRIMARY_XAI,Richness,TsP2,CWM_WD,0.4023076923076922,-3.0087884171978354,3.0087884171978354
CD04_Richness,PRIMARY_XAI,Richness,TsP2,CWM_SLA,13.640990887702715,0.5201049348156476,0.5201049348156476
CD04_Richness,PRIMARY_XAI,Richness,TsP2,CWM_Log10_Seed_Mass,2.070986544481538,0.20007131945220735,0.20007131945220735
CD04_Richness,PRIMARY_XAI,Richness,TsP2,CWM_Max_Height_m,29.746740945384616,0.27931851213631914,0.27931851213631914
CD04_Richness,PRIMARY_XAI,Richness,TsP3,CWM_WD,0.4716666666666667,-2.1582057932787957,2.1582057932787957
CD04_Richness,PRIMARY_XAI,Richness,TsP3,CWM_SLA,14.408525244381734,0.39192559975328567,0.39192559975328567
CD04_Richness,PRIMARY_XAI,Richness,TsP3,CWM_Log10_Seed_Mass,1.8725554847271952,0.04338147041931902,0.04338147041931902
CD04_Richness,PRIMARY_XAI,Richness,TsP3,CWM_Max_Height_m,35.98837681716667,-0.3280068324493689,0.3280068324493689
CD04_Richness,PRIMARY_XAI,Richness,TsP4,CWM_WD,0.373076923076923,-3.111742974252206,3.111742974252206
CD04_Richness,PRIMARY_XAI,Richness,TsP4,CWM_SLA,19.012334970770784,-1.377388457108389,1.377388457108389
CD04_Richness,PRIMARY_XAI,Richness,TsP4,CWM_Log10_Seed_Mass,2.338729322104515,-0.04670659395765085,0.04670659395765085
CD04_Richness,PRIMARY_XAI,Richness,TsP4,CWM_Max_Height_m,24.01412413307693,-0.3342770540468279,0.3342770540468279
CD04_Richness,PRIMARY_XAI,Richness,TsP5,CWM_WD,0.3566666666666667,-3.012408553918196,3.012408553918196
CD04_Richness,PRIMARY_XAI,Richness,TsP5,CWM_SLA,19.43329723333501,-1.3103720139884845,1.3103720139884845
CD04_Richness,PRIMARY_XAI,Richness,TsP5,CWM_Log10_Seed_Mass,2.641398468480353,-0.7670132696809214,0.7670132696809214
CD04_Richness,PRIMARY_XAI,Richness,TsP5,CWM_Max_Height_m,22.96726408083333,-0.34881770642395205,0.34881770642395205
CD04_Richness,PRIMARY_XAI,Richness,TsP6,CWM_WD,0.4085714285714286,-2.161940713075091,2.161940713075091
CD04_Richness,PRIMARY_XAI,Richness,TsP6,CWM_SLA,14.186070633511733,0.5395830045072451,0.5395830045072451
CD04_Richness,PRIMARY_XAI,Richness,TsP6,CWM_Log10_Seed_Mass,1.8359262242725136,0.47234278728609885,0.47234278728609885
CD04_Richness,PRIMARY_XAI,Richness,TsP6,CWM_Max_Height_m,27.00750107457143,0.9308688895357239,0.9308688895357239
CD04_Richness,PRIMARY_XAI,Richness,TsP7,CWM_WD,0.3945454545454545,-2.686816954877216,2.686816954877216
CD04_Richness,PRIMARY_XAI,Richness,TsP7,CWM_SLA,17.09377389574231,-0.7598400728340685,0.7598400728340685
CD04_Richness,PRIMARY_XAI,Richness,TsP7,CWM_Log10_Seed_Mass,2.2781227855781108,0.29005614911694433,0.29005614911694433
CD04_Richness,PRIMARY_XAI,Richness,TsP7,CWM_Max_Height_m,28.358493492636363,0.8082667516102058,0.8082667516102058
CD04_Richness,PRIMARY_XAI,Richness,TsP8,CWM_WD,0.3642307692307692,-3.068914043927708,3.068914043927708
CD04_Richness,PRIMARY_XAI,Richness,TsP8,CWM_SLA,18.55092468211849,-1.3412783706872875,1.3412783706872875
CD04_Richness,PRIMARY_XAI,Richness,TsP8,CWM_Log10_Seed_Mass,2.4763326738079297,-0.3152745668451503,0.3152745668451503
CD04_Richness,PRIMARY_XAI,Richness,TsP8,CWM_Max_Height_m,24.464577118846154,-0.3502604355672705,0.3502604355672705
CD04_Richness,PRIMARY_XAI,Richness,TsP9,CWM_WD,0.3686666666666666,-2.483088832882072,2.483088832882072
CD04_Richness,PRIMARY_XAI,Richness,TsP9,CWM_SLA,18.77298264767117,-0.9633708777775357,0.9633708777775357
CD04_Richness,PRIMARY_XAI,Richness,TsP9,CWM_Log10_Seed_Mass,1.5270858202320168,0.332362863732145,0.332362863732145
CD04_Richness,PRIMARY_XAI,Richness,TsP9,CWM_Max_Height_m,31.69900024433333,0.31249129137188936,0.31249129137188936
CD04_Richness,PRIMARY_XAI,Richness,TsP10,CWM_WD,0.3947058823529412,-2.5559605666579506,2.5559605666579506
CD04_Richness,PRIMARY_XAI,Richness,TsP10,CWM_SLA,15.12998959602362,0.5442759388943689,0.5442759388943689
CD04_Richness,PRIMARY_XAI,Richness,TsP10,CWM_Log10_Seed_Mass,1.919596196562868,0.29181620973023886,0.29181620973023886
CD04_Richness,PRIMARY_XAI,Richness,TsP10,CWM_Max_Height_m,33.17777586458823,0.07782635454126209,0.07782635454126209
CD04_Richness,PRIMARY_XAI,Richness,TuP1,CWM_WD,0.4285714285714285,-2.6807118797185727,2.6807118797185727
CD04_Richness,PRIMARY_XAI,Richness,TuP1,CWM_SLA,23.138102740162505,-1.2911769770263661,1.2911769770263661
CD04_Richness,PRIMARY_XAI,Richness,TuP1,CWM_Log10_Seed_Mass,2.542324117783896,-0.32374925195444104,0.32374925195444104
CD04_Richness,PRIMARY_XAI,Richness,TuP1,CWM_Max_Height_m,25.885846657142856,0.08669763250891278,0.08669763250891278
CD04_Richness,PRIMARY_XAI,Richness,TuP2,CWM_WD,0.422,-3.472602527677674,3.472602527677674
CD04_Richness,PRIMARY_XAI,Richness,TuP2,CWM_SLA,14.732409474040589,0.6074120604476254,0.6074120604476254
CD04_Richness,PRIMARY_XAI,Richness,TuP2,CWM_Log10_Seed_Mass,2.1782195402115723,0.3126235268558298,0.3126235268558298
CD04_Richness,PRIMARY_XAI,Richness,TuP2,CWM_Max_Height_m,22.915288954,-0.2614322659749845,0.2614322659749845
CD04_Richness,PRIMARY_XAI,Richness,TuP3,CWM_WD,0.4644444444444444,-2.7544133670714572,2.7544133670714572
CD04_Richness,PRIMARY_XAI,Richness,TuP3,CWM_SLA,14.3661564334085,0.19923217041550154,0.19923217041550154
CD04_Richness,PRIMARY_XAI,Richness,TuP3,CWM_Log10_Seed_Mass,3.283426119695572,-1.781546100782487,1.781546100782487
CD04_Richness,PRIMARY_XAI,Richness,TuP3,CWM_Max_Height_m,13.333333333333334,-1.0315369882758372,1.0315369882758372
CD04_Richness,PRIMARY_XAI,Richness,TuP4,CWM_WD,0.3975,-2.569069368711629,2.569069368711629
CD04_Richness,PRIMARY_XAI,Richness,TuP4,CWM_SLA,16.01052149172304,-0.1902927681173807,0.1902927681173807
CD04_Richness,PRIMARY_XAI,Richness,TuP4,CWM_Log10_Seed_Mass,2.56873566013062,-0.22663940409321798,0.22663940409321798
CD04_Richness,PRIMARY_XAI,Richness,TuP4,CWM_Max_Height_m,12.861354954166666,-0.75611952689884,0.75611952689884
CD04_Richness,PRIMARY_XAI,Richness,TuP5,CWM_WD,0.4609999999999999,-2.812282598977583,2.812282598977583
CD04_Richness,PRIMARY_XAI,Richness,TuP5,CWM_SLA,14.027696440190926,0.18331864380824622,0.18331864380824622
CD04_Richness,PRIMARY_XAI,Richness,TuP5,CWM_Log10_Seed_Mass,3.541148496372573,-1.789687668888539,1.789687668888539
CD04_Richness,PRIMARY_XAI,Richness,TuP5,CWM_Max_Height_m,21.315288953,-0.960895994989737,0.960895994989737
CD04_Richness,PRIMARY_XAI,Richness,TuP6,CWM_WD,0.465,-2.714964676577973,2.714964676577973
CD04_Richness,PRIMARY_XAI,Richness,TuP6,CWM_SLA,15.374096912973808,0.48329126570270303,0.48329126570270303
CD04_Richness,PRIMARY_XAI,Richness,TuP6,CWM_Log10_Seed_Mass,2.2948892355123345,0.22541466628456583,0.22541466628456583
CD04_Richness,PRIMARY_XAI,Richness,TuP6,CWM_Max_Height_m,33.84116678875,0.020602395384344316,0.020602395384344316
CD04_Richness,PRIMARY_XAI,Richness,TuP7,CWM_WD,0.462,-2.1698314987399177,2.1698314987399177
CD04_Richness,PRIMARY_XAI,Richness,TuP7,CWM_SLA,19.500591270131288,-0.8446871678379828,0.8446871678379828
CD04_Richness,PRIMARY_XAI,Richness,TuP7,CWM_Log10_Seed_Mass,2.757038836144053,-0.9072833155548788,0.9072833155548788
CD04_Richness,PRIMARY_XAI,Richness,TuP7,CWM_Max_Height_m,14.096074128,-0.6742146845338901,0.6742146845338901
CD04_Richness,PRIMARY_XAI,Richness,TuP8,CWM_WD,0.4366666666666667,-2.4234527823836625,2.4234527823836625
CD04_Richness,PRIMARY_XAI,Richness,TuP8,CWM_SLA,17.19161443907483,-0.6563722699272665,0.6563722699272665
CD04_Richness,PRIMARY_XAI,Richness,TuP8,CWM_Log10_Seed_Mass,2.4400750203809807,-0.09621142549812667,0.09621142549812667
CD04_Richness,PRIMARY_XAI,Richness,TuP8,CWM_Max_Height_m,12.592917716666667,-0.6839643158417366,0.6839643158417366
CD04_Richness,PRIMARY_XAI,Richness,TuP9,CWM_WD,0.38625,-2.471743011327667,2.471743011327667
CD04_Richness,PRIMARY_XAI,Richness,TuP9,CWM_SLA,17.280550542709843,-0.8037170996616876,0.8037170996616876
CD04_Richness,PRIMARY_XAI,Richness,TuP9,CWM_Log10_Seed_Mass,2.7281310911425773,-0.9179950963960288,0.9179950963960288
CD04_Richness,PRIMARY_XAI,Richness,TuP9,CWM_Max_Height_m,19.16703243125,-0.7055182413880697,0.7055182413880697
CD04_Richness,PRIMARY_XAI,Richness,TuP10,CWM_WD,0.4157142857142856,-2.1504734808768498,2.1504734808768498
CD04_Richness,PRIMARY_XAI,Richness,TuP10,CWM_SLA,17.88875844584386,-0.7238509517186007,0.7238509517186007
CD04_Richness,PRIMARY_XAI,Richness,TuP10,CWM_Log10_Seed_Mass,2.9357428116950035,-0.8568490256231442,0.8568490256231442
CD04_Richness,PRIMARY_XAI,Richness,TuP10,CWM_Max_Height_m,21.097328177142856,-0.5810103080151704,0.5810103080151704
CD02_FDis,PRIMARY_XAI,FDis,CmP1,Richness,12.0,0.028868907031780484,0.028868907031780484
CD02_FDis,PRIMARY_XAI,FDis,CmP1,Pielou,0.923,-0.016168312212111773,0.016168312212111773
CD02_FDis,PRIMARY_XAI,FDis,CmP2,Richness,15.0,-0.019329694080099876,0.019329694080099876
CD02_FDis,PRIMARY_XAI,FDis,CmP2,Pielou,0.867,-0.11910900781822781,0.11910900781822781
CD02_FDis,PRIMARY_XAI,FDis,CmP3,Richness,12.0,0.049650243704011894,0.049650243704011894
CD02_FDis,PRIMARY_XAI,FDis,CmP3,Pielou,0.94,-0.02861931088177717,0.02861931088177717
CD02_FDis,PRIMARY_XAI,FDis,CmP4,Richness,10.0,-0.021454828841301902,0.021454828841301902
CD02_FDis,PRIMARY_XAI,FDis,CmP4,Pielou,0.944,-0.08348990743980328,0.08348990743980328
CD02_FDis,PRIMARY_XAI,FDis,CmP5,Richness,7.0,0.025075094205396855,0.025075094205396855
CD02_FDis,PRIMARY_XAI,FDis,CmP5,Pielou,0.871,-0.11743102986463752,0.11743102986463752
CD02_FDis,PRIMARY_XAI,FDis,CmP6,Richness,13.0,-0.012441963703965808,0.012441963703965808
CD02_FDis,PRIMARY_XAI,FDis,CmP6,Pielou,0.865,-0.1311237053045935,0.1311237053045935
CD02_FDis,PRIMARY_XAI,FDis,CmP7,Richness,16.0,0.0041187794685148705,0.0041187794685148705
CD02_FDis,PRIMARY_XAI,FDis,CmP7,Pielou,0.938,-0.02205030288970614,0.02205030288970614
CD02_FDis,PRIMARY_XAI,FDis,CmP8,Richness,11.0,0.033302961978098324,0.033302961978098324
CD02_FDis,PRIMARY_XAI,FDis,CmP8,Pielou,0.893,0.01232625987203373,0.01232625987203373
CD02_FDis,PRIMARY_XAI,FDis,CmP9,Richness,13.0,0.004245263499107902,0.004245263499107902
CD02_FDis,PRIMARY_XAI,FDis,CmP9,Pielou,0.873,-0.05414023301576461,0.05414023301576461
CD02_FDis,PRIMARY_XAI,FDis,CmP10,Richness,13.0,-0.005826535828843498,0.005826535828843498
CD02_FDis,PRIMARY_XAI,FDis,CmP10,Pielou,0.881,-0.05032349052701897,0.05032349052701897
CD02_FDis,PRIMARY_XAI,FDis,CsP1,Richness,11.0,0.032164050462220206,0.032164050462220206
CD02_FDis,PRIMARY_XAI,FDis,CsP1,Pielou,0.97,0.1511824223336131,0.1511824223336131
CD02_FDis,PRIMARY_XAI,FDis,CsP2,Richness,10.0,-0.005489907691030811,0.005489907691030811
CD02_FDis,PRIMARY_XAI,FDis,CsP2,Pielou,0.934,-0.04815138782231525,0.04815138782231525
CD02_FDis,PRIMARY_XAI,FDis,CsP3,Richness,12.0,0.031063424560985608,0.031063424560985608
CD02_FDis,PRIMARY_XAI,FDis,CsP3,Pielou,0.894,0.03665787721677718,0.03665787721677718
CD02_FDis,PRIMARY_XAI,FDis,CsP4,Richness,13.0,0.0345998483999664,0.0345998483999664
CD02_FDis,PRIMARY_XAI,FDis,CsP4,Pielou,0.946,0.0024624879456260273,0.0024624879456260273
CD02_FDis,PRIMARY_XAI,FDis,CsP5,Richness,5.0,0.20081677160897393,0.20081677160897393
CD02_FDis,PRIMARY_XAI,FDis,CsP5,Pielou,0.97,0.22300801788423388,0.22300801788423388
CD02_FDis,PRIMARY_XAI,FDis,CsP6,Richness,15.0,-0.0048552518422143014,0.0048552518422143014
CD02_FDis,PRIMARY_XAI,FDis,CsP6,Pielou,0.961,0.11626766919418897,0.11626766919418897
CD02_FDis,PRIMARY_XAI,FDis,CsP7,Richness,9.0,-0.0357772605337406,0.0357772605337406
CD02_FDis,PRIMARY_XAI,FDis,CsP7,Pielou,0.923,-0.021255141314001306,0.021255141314001306
CD02_FDis,PRIMARY_XAI,FDis,CsP8,Richness,7.0,0.08768245929618836,0.08768245929618836
CD02_FDis,PRIMARY_XAI,FDis,CsP8,Pielou,0.906,0.06696690779478402,0.06696690779478402
CD02_FDis,PRIMARY_XAI,FDis,CsP9,Richness,6.0,0.010116170343661909,0.010116170343661909
CD02_FDis,PRIMARY_XAI,FDis,CsP9,Pielou,0.951,-0.007643035867012502,0.007643035867012502
CD02_FDis,PRIMARY_XAI,FDis,CsP10,Richness,10.0,-0.0031415211473917537,0.0031415211473917537
CD02_FDis,PRIMARY_XAI,FDis,CsP10,Pielou,0.962,0.08902003617579043,0.08902003617579043
CD02_FDis,PRIMARY_XAI,FDis,CuP1,Richness,8.0,0.013975697248011116,0.013975697248011116
CD02_FDis,PRIMARY_XAI,FDis,CuP1,Pielou,0.791,-0.208592746808959,0.208592746808959
CD02_FDis,PRIMARY_XAI,FDis,CuP2,Richness,10.0,0.06753002880760328,0.06753002880760328
CD02_FDis,PRIMARY_XAI,FDis,CuP2,Pielou,0.838,-0.006441006948178599,0.006441006948178599
CD02_FDis,PRIMARY_XAI,FDis,CuP3,Richness,7.0,0.053558329205929046,0.053558329205929046
CD02_FDis,PRIMARY_XAI,FDis,CuP3,Pielou,0.844,-0.08456855974170688,0.08456855974170688
CD02_FDis,PRIMARY_XAI,FDis,CuP4,Richness,10.0,0.06911973999211082,0.06911973999211082
CD02_FDis,PRIMARY_XAI,FDis,CuP4,Pielou,0.831,0.019234106890677095,0.019234106890677095
CD02_FDis,PRIMARY_XAI,FDis,CuP5,Richness,13.0,0.004245263499107902,0.004245263499107902
CD02_FDis,PRIMARY_XAI,FDis,CuP5,Pielou,0.873,-0.05414023301576461,0.05414023301576461
CD02_FDis,PRIMARY_XAI,FDis,CuP6,Richness,12.0,0.051524096555140925,0.051524096555140925
CD02_FDis,PRIMARY_XAI,FDis,CuP6,Pielou,0.82,-0.0284458324678007,0.0284458324678007
CD02_FDis,PRIMARY_XAI,FDis,CuP7,Richness,10.0,0.06764402217823198,0.06764402217823198
CD02_FDis,PRIMARY_XAI,FDis,CuP7,Pielou,0.853,-0.05301779827629278,0.05301779827629278
CD02_FDis,PRIMARY_XAI,FDis,CuP8,Richness,11.0,0.06323604980845368,0.06323604980845368
CD02_FDis,PRIMARY_XAI,FDis,CuP8,Pielou,0.82,-0.023508704350517964,0.023508704350517964
CD02_FDis,PRIMARY_XAI,FDis,CuP9,Richness,14.0,-0.010083790135832027,0.010083790135832027
CD02_FDis,PRIMARY_XAI,FDis,CuP9,Pielou,0.876,-0.038713150312441096,0.038713150312441096
CD02_FDis,PRIMARY_XAI,FDis,CuP10,Richness,13.0,0.007382672520469013,0.007382672520469013
CD02_FDis,PRIMARY_XAI,FDis,CuP10,Pielou,0.889,0.02827521666971465,0.02827521666971465
CD02_FDis,PRIMARY_XAI,FDis,BmP1,Richness,10.0,0.045731995230082575,0.045731995230082575
CD02_FDis,PRIMARY_XAI,FDis,BmP1,Pielou,0.893,0.04771056274319052,0.04771056274319052
CD02_FDis,PRIMARY_XAI,FDis,BmP2,Richness,10.0,-0.005489907691030811,0.005489907691030811
CD02_FDis,PRIMARY_XAI,FDis,BmP2,Pielou,0.934,-0.04815138782231525,0.04815138782231525
CD02_FDis,PRIMARY_XAI,FDis,BmP3,Richness,11.0,0.036797360527213045,0.036797360527213045
CD02_FDis,PRIMARY_XAI,FDis,BmP3,Pielou,0.891,0.01780970574992651,0.01780970574992651
CD02_FDis,PRIMARY_XAI,FDis,BmP4,Richness,11.0,0.06203404369159546,0.06203404369159546
CD02_FDis,PRIMARY_XAI,FDis,BmP4,Pielou,0.948,0.007289468530197148,0.007289468530197148
CD02_FDis,PRIMARY_XAI,FDis,BmP5,Richness,5.0,0.20081677160897393,0.20081677160897393
CD02_FDis,PRIMARY_XAI,FDis,BmP5,Pielou,0.97,0.22300801788423388,0.22300801788423388
CD02_FDis,PRIMARY_XAI,FDis,BmP6,Richness,14.0,-0.02467530718702777,0.02467530718702777
CD02_FDis,PRIMARY_XAI,FDis,BmP6,Pielou,0.922,0.04630966992887426,0.04630966992887426
CD02_FDis,PRIMARY_XAI,FDis,BmP7,Richness,10.0,-0.00019802513585787882,0.00019802513585787882
CD02_FDis,PRIMARY_XAI,FDis,BmP7,Pielou,0.958,0.02078398131517251,0.02078398131517251
CD02_FDis,PRIMARY_XAI,FDis,BmP8,Richness,8.0,-0.016246074588902003,0.016246074588902003
CD02_FDis,PRIMARY_XAI,FDis,BmP8,Pielou,0.924,-0.021523822545720505,0.021523822545720505
CD02_FDis,PRIMARY_XAI,FDis,BmP9,Richness,14.0,-0.006268717235180305,0.006268717235180305
CD02_FDis,PRIMARY_XAI,FDis,BmP9,Pielou,0.973,0.11647773117260124,0.11647773117260124
CD02_FDis,PRIMARY_XAI,FDis,BmP10,Richness,10.0,0.0256585616329939,0.0256585616329939
CD02_FDis,PRIMARY_XAI,FDis,BmP10,Pielou,0.906,0.03240938982139325,0.03240938982139325
CD02_FDis,PRIMARY_XAI,FDis,BsP1,Richness,7.0,0.030447973573239116,0.030447973573239116
