Plot_ID,Zone,Habitat,Canonical_Species,Abundance,Zone_Key_26b,Habitat_Key_26b,Community_Species_Key_26b,Alias_Lookup_Key,Alias_Type,Alias_Name,Resolved_Record_ID,Master_Species,Structural_Source_Species,Structural_Canonical_Species,Mean_DBH,Mean_Height,Basal_Area,Final_Linkage_Class,Structural_Integration_QC,Structural_Data_Available,Structurally_Represented_Individuals,DBH_Weighted_Contribution,Height_Weighted_Contribution,BA_Weighted_Contribution
CsP6,Core,Stream,Margaritaria discoidea,1,core,stream,margaritaria discoidea,core||stream||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0014,Margaritaria discoidea,Margaritaria discoidea,Margaritaria discoidea,24.9,26.4,487.15,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,24.9,26.4,487.15
CsP9,Core,Stream,Margaritaria discoidea,2,core,stream,margaritaria discoidea,core||stream||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0014,Margaritaria discoidea,Margaritaria discoidea,Margaritaria discoidea,24.9,26.4,487.15,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,49.8,52.8,974.3
CsP10,Core,Stream,Margaritaria discoidea,1,core,stream,margaritaria discoidea,core||stream||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0014,Margaritaria discoidea,Margaritaria discoidea,Margaritaria discoidea,24.9,26.4,487.15,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,24.9,26.4,487.15
CuP1,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CuP2,Core,Upland,Margaritaria discoidea,3,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,3,69.0,71.69999999999999,1246.8000000000002
CuP4,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CuP6,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CuP7,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CuP8,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CuP9,Core,Upland,Margaritaria discoidea,1,core,upland,margaritaria discoidea,core||upland||margaritaria discoidea,MASTER_SPECIES,Margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,Magaritaria discoidea,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,23.0,23.9,415.6
CmP2,Core,Major River,Millettia thoningii,1,core,major river,millettia thoningii,core||major river||millettia thoningii,MASTER_SPECIES,Millettia thoningii,OMO_STR_0040,Millettia thoningii,Millettia thoningii,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.8,17.8,277.7
CmP7,Core,Major River,Millettia thoningii,1,core,major river,millettia thoningii,core||major river||millettia thoningii,MASTER_SPECIES,Millettia thoningii,OMO_STR_0040,Millettia thoningii,Millettia thoningii,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.8,17.8,277.7
CmP9,Core,Major River,Millettia thoningii,1,core,major river,millettia thoningii,core||major river||millettia thoningii,MASTER_SPECIES,Millettia thoningii,OMO_STR_0040,Millettia thoningii,Millettia thoningii,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.8,17.8,277.7
CmP1,Core,Major River,Monodora tenuifolia,2,core,major river,monodora tenuifolia,core||major river||monodora tenuifolia,MASTER_SPECIES,Monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,Monodora lenuifolia,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,53.0,53.0,1103.4
CmP3,Core,Major River,Monodora tenuifolia,2,core,major river,monodora tenuifolia,core||major river||monodora tenuifolia,MASTER_SPECIES,Monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,Monodora lenuifolia,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,53.0,53.0,1103.4
CmP7,Core,Major River,Monodora tenuifolia,1,core,major river,monodora tenuifolia,core||major river||monodora tenuifolia,MASTER_SPECIES,Monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,Monodora lenuifolia,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,26.5,26.5,551.7
CmP8,Core,Major River,Monodora tenuifolia,2,core,major river,monodora tenuifolia,core||major river||monodora tenuifolia,MASTER_SPECIES,Monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,Monodora lenuifolia,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,53.0,53.0,1103.4
CmP1,Core,Major River,Nesodogornia papaverifera,1,core,major river,nesodogornia papaverifera,core||major river||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,56.6,54.8,2517.0
CmP2,Core,Major River,Nesodogornia papaverifera,1,core,major river,nesodogornia papaverifera,core||major river||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,56.6,54.8,2517.0
CmP7,Core,Major River,Nesodogornia papaverifera,1,core,major river,nesodogornia papaverifera,core||major river||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,56.6,54.8,2517.0
CmP9,Core,Major River,Nesodogornia papaverifera,2,core,major river,nesodogornia papaverifera,core||major river||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,113.2,109.6,5034.0
BuP2,Buffer,Upland,Nesodogornia papaverifera,2,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,65.6,64.2,1690.6
BuP3,Buffer,Upland,Nesodogornia papaverifera,1,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,32.8,32.1,845.3
BuP4,Buffer,Upland,Nesodogornia papaverifera,1,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,32.8,32.1,845.3
BuP5,Buffer,Upland,Nesodogornia papaverifera,1,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,32.8,32.1,845.3
BuP6,Buffer,Upland,Nesodogornia papaverifera,1,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,32.8,32.1,845.3
BuP7,Buffer,Upland,Nesodogornia papaverifera,2,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,65.6,64.2,1690.6
BuP8,Buffer,Upland,Nesodogornia papaverifera,2,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,65.6,64.2,1690.6
BuP10,Buffer,Upland,Nesodogornia papaverifera,1,buffer,upland,nesodogornia papaverifera,buffer||upland||nesodogornia papaverifera,MASTER_SPECIES,Nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,Nesodogornia papaverifera,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,32.8,32.1,845.3
CmP2,Core,Major River,Picralima nitida,7,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,7,144.9,142.1,2356.2000000000003
CmP3,Core,Major River,Picralima nitida,4,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,4,82.8,81.2,1346.4
CmP4,Core,Major River,Picralima nitida,2,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,41.4,40.6,673.2
CmP5,Core,Major River,Picralima nitida,6,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,6,124.19999999999999,121.80000000000001,2019.6000000000001
CmP6,Core,Major River,Picralima nitida,4,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,4,82.8,81.2,1346.4
CmP7,Core,Major River,Picralima nitida,1,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,20.7,20.3,336.6
CmP10,Core,Major River,Picralima nitida,2,core,major river,picralima nitida,core||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0043,Picralima nitida,Picralima nitida,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,41.4,40.6,673.2
CsP2,Core,Stream,Picralima nitida,1,core,stream,picralima nitida,core||stream||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0018,Picralima nitida,Picralima nitida,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,46.5,47.8,1698.9
CsP6,Core,Stream,Picralima nitida,1,core,stream,picralima nitida,core||stream||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0018,Picralima nitida,Picralima nitida,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,46.5,47.8,1698.9
CsP10,Core,Stream,Picralima nitida,3,core,stream,picralima nitida,core||stream||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0018,Picralima nitida,Picralima nitida,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,3,139.5,143.39999999999998,5096.700000000001
BmP2,Buffer,Major River,Picralima nitida,1,buffer,major river,picralima nitida,buffer||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0094,Picralima nitida,Picralima nitida,Picralima nitida,28.8,25.9,651.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,28.8,25.9,651.7
BmP8,Buffer,Major River,Picralima nitida,2,buffer,major river,picralima nitida,buffer||major river||picralima nitida,MASTER_SPECIES,Picralima nitida,OMO_STR_0094,Picralima nitida,Picralima nitida,Picralima nitida,28.8,25.9,651.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,57.6,51.8,1303.4
CmP1,Core,Major River,Pycnanthus angolensis,2,core,major river,pycnanthus angolensis,core||major river||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,Pycanthus angolensis,Pycanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,52.0,51.6,1062.2
CmP2,Core,Major River,Pycnanthus angolensis,1,core,major river,pycnanthus angolensis,core||major river||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,Pycanthus angolensis,Pycanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,26.0,25.8,531.1
CmP7,Core,Major River,Pycnanthus angolensis,3,core,major river,pycnanthus angolensis,core||major river||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,Pycanthus angolensis,Pycanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,3,78.0,77.4,1593.3000000000002
CmP9,Core,Major River,Pycnanthus angolensis,1,core,major river,pycnanthus angolensis,core||major river||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,Pycanthus angolensis,Pycanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,26.0,25.8,531.1
CsP3,Core,Stream,Pycnanthus angolensis,1,core,stream,pycnanthus angolensis,core||stream||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,Pycnanthus angolensis,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,77.7,67.5,4743.6
CsP6,Core,Stream,Pycnanthus angolensis,2,core,stream,pycnanthus angolensis,core||stream||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,Pycnanthus angolensis,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,2,155.4,135.0,9487.2
CsP8,Core,Stream,Pycnanthus angolensis,1,core,stream,pycnanthus angolensis,core||stream||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,Pycnanthus angolensis,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,77.7,67.5,4743.6
CuP2,Core,Upland,Pycnanthus angolensis,1,core,upland,pycnanthus angolensis,core||upland||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,Pycnantus angolensis,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,22.1,24.5,383.7
CuP7,Core,Upland,Pycnanthus angolensis,1,core,upland,pycnanthus angolensis,core||upland||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,Pycnantus angolensis,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,22.1,24.5,383.7
CuP8,Core,Upland,Pycnanthus angolensis,1,core,upland,pycnanthus angolensis,core||upland||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,Pycnantus angolensis,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,22.1,24.5,383.7
CuP10,Core,Upland,Pycnanthus angolensis,1,core,upland,pycnanthus angolensis,core||upland||pycnanthus angolensis,MASTER_SPECIES,Pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,Pycnantus angolensis,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,1,22.1,24.5,383.7
CmP2,Core,Major River,Ricinodendron heudelotii,1,core,major river,ricinodendron heudelotii,core||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,64.8,66.5,3299.0
CmP3,Core,Major River,Ricinodendron heudelotii,2,core,major river,ricinodendron heudelotii,core||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,129.6,133.0,6598.0
CmP9,Core,Major River,Ricinodendron heudelotii,2,core,major river,ricinodendron heudelotii,core||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,2,129.6,133.0,6598.0
CuP3,Core,Upland,Ricinodendron heudelotii,1,core,upland,ricinodendron heudelotii,core||upland||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,27.5,28.5,594.2
CuP5,Core,Upland,Ricinodendron heudelotii,1,core,upland,ricinodendron heudelotii,core||upland||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,27.5,28.5,594.2
CuP8,Core,Upland,Ricinodendron heudelotii,1,core,upland,ricinodendron heudelotii,core||upland||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,Ricinodendron heudeloti,Ricinodendron heudeloti,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,1,27.5,28.5,594.2
TmP4,Transition,Major River,Ricinodendron heudelotii,1,transition,major river,ricinodendron heudelotii,transition||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,Ricinodendron heudelotii,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.2,22.6,260.2
TmP6,Transition,Major River,Ricinodendron heudelotii,1,transition,major river,ricinodendron heudelotii,transition||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,Ricinodendron heudelotii,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.2,22.6,260.2
TmP8,Transition,Major River,Ricinodendron heudelotii,1,transition,major river,ricinodendron heudelotii,transition||major river||ricinodendron heudelotii,MASTER_SPECIES,Ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,Ricinodendron heudelotii,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,18.2,22.6,260.2
CmP3,Core,Major River,Scotellia coricea,1,core,major river,scotellia coricea,core||major river||scotellia coricea,MASTER_SPECIES,Scotellia coricea,OMO_STR_0046,Scotellia coricea,Scotellia coricea,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,27.5,33.2,594.2
CmP7,Core,Major River,Scotellia coricea,1,core,major river,scotellia coricea,core||major river||scotellia coricea,MASTER_SPECIES,Scotellia coricea,OMO_STR_0046,Scotellia coricea,Scotellia coricea,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,27.5,33.2,594.2
CmP10,Core,Major River,Scotellia coricea,1,core,major river,scotellia coricea,core||major river||scotellia coricea,MASTER_SPECIES,Scotellia coricea,OMO_STR_0046,Scotellia coricea,Scotellia coricea,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,27.5,33.2,594.2
CmP2,Core,Major River,Sterculia rhinopetala,1,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,16.6,14.9,216.5
CmP3,Core,Major River,Sterculia rhinopetala,1,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,16.6,14.9,216.5
CmP4,Core,Major River,Sterculia rhinopetala,3,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,3,49.800000000000004,44.7,649.5
CmP5,Core,Major River,Sterculia rhinopetala,1,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,16.6,14.9,216.5
CmP6,Core,Major River,Sterculia rhinopetala,1,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,16.6,14.9,216.5
CmP7,Core,Major River,Sterculia rhinopetala,1,core,major river,sterculia rhinopetala,core||major river||sterculia rhinopetala,MASTER_SPECIES,Sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,Sterculia rhinopetala,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,1,16.6,14.9,216.5
