Variable,Domain,Contrast_Family,Conditioning_Level,Level_1,Level_2,Contrast,Estimate,SE,Statistic,df,p,CI95_Lower,CI95_Upper,Inference_Type,q_BH,Significant_FDR,Direction
CWM_Log10_Seed_Mass,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Transition,Stream,Upland,Stream - Upland,-0.6986800276634045,0.1989597574136665,-3.5116650560180687,81.0,0.0007309531975910413,-1.09454753590768,-0.30281251941912923,HC3,0.0032892893891596857,True,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Core,Major River,Stream,Major River - Stream,0.857650495754187,1.3275963917085023,0.6460174953100501,81.0,0.5200941116390037,-1.7838498878989526,3.4991508794073267,HC3,0.6075869893149376,False,LEVEL_1_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Core,Major River,Upland,Major River - Upland,-1.2414810815550696,1.1117844968299129,-1.1166562270790492,81.0,0.26744283646283074,-3.453583489528961,0.9706213264188217,HC3,0.40116425469424605,False,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Core,Stream,Upland,Stream - Upland,-2.0991315773092567,1.3528075034524232,-1.5516853447014318,81.0,0.12463617982822675,-4.790794165198419,0.592531010579906,HC3,0.22434512369080814,False,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Buffer,Major River,Stream,Major River - Stream,-2.3262155981084063,1.431995424429354,-1.6244574238324794,81.0,0.10816348421777333,-5.175437309348354,0.5230061131315416,HC3,0.22434512369080814,False,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Buffer,Major River,Upland,Major River - Upland,-2.018956203680513,1.1644789592240148,-1.733785044107542,81.0,0.08676098036310433,-4.3359040628018635,0.2979916554408373,HC3,0.22434512369080814,False,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Buffer,Stream,Upland,Stream - Upland,0.3072593944278931,1.5032284716699447,0.204399663935687,81.0,0.838553909458965,-2.6836937366848175,3.298212525540604,HC3,0.838553909458965,False,LEVEL_1_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Transition,Major River,Stream,Major River - Stream,-1.583035654823926,2.572759847512006,-0.6153064213726768,81.0,0.5400773238355001,-6.70202073695763,3.535949427309778,HC3,0.6075869893149376,False,LEVEL_2_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Transition,Major River,Upland,Major River - Upland,7.386633650574532,3.141368717465436,2.351406127369321,81.0,0.021132409222259455,1.1362952764982035,13.63697202465086,HC3,0.09509584150016755,False,LEVEL_1_HIGHER
CWM_Max_Height_m,FUNCTIONAL_COMPOSITION,HABITAT_WITHIN_ZONE,Transition,Stream,Upland,Stream - Upland,8.969669305398458,2.6807378653195904,3.345970309681554,81.0,0.0012448125421574403,3.635841837999018,14.3034967727979,HC3,0.011203312879416963,True,LEVEL_1_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Core,Major River,Stream,Major River - Stream,-0.20984709561261194,0.06465876208418177,-3.245454890389083,81.0,0.001705765424864501,-0.33849775022316214,-0.08119644100206175,HC3,0.007675944411890254,True,LEVEL_2_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Core,Major River,Upland,Major River - Upland,-0.20681612733847815,0.05295134509311069,-3.9057766516565082,81.0,0.00019362071474507775,-0.31217269447888724,-0.10145956019806905,HC3,0.0017425864327056998,True,LEVEL_2_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Core,Stream,Upland,Stream - Upland,0.003030968274133794,0.056666557248073644,0.053487778706316776,81.0,0.957474968192613,-0.10971770567974594,0.11577964222801353,HC3,0.957474968192613,False,LEVEL_1_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Buffer,Major River,Stream,Major River - Stream,0.13081461287892202,0.08567200786707943,1.5269236257644572,81.0,0.13067559963479622,-0.039645809477298066,0.3012750352351421,HC3,0.29402009917829147,False,LEVEL_1_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Buffer,Major River,Upland,Major River - Upland,0.13728887116375077,0.07042410649350059,1.9494584738028746,81.0,0.05470150562577983,-0.00283301036803979,0.27741075269554133,HC3,0.16410451687733948,False,LEVEL_1_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Buffer,Stream,Upland,Stream - Upland,0.006474258284828782,0.09320710194799658,0.06946099760124493,81.0,0.9447938737994338,-0.17897863771015324,0.1919271542798108,HC3,0.957474968192613,False,LEVEL_1_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Transition,Major River,Stream,Major River - Stream,-0.018621632694721127,0.17686094478172687,-0.10528968234170091,81.0,0.916406250624631,-0.3705194356805895,0.33327617029114726,HC3,0.957474968192613,False,LEVEL_2_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Transition,Major River,Upland,Major River - Upland,-0.16519969287080932,0.212488404614257,-0.7774527422835438,81.0,0.43915650809600526,-0.587984965424973,0.2575855796833544,HC3,0.7904817145728095,False,LEVEL_2_HIGHER
FDis,FUNCTIONAL_DIVERSITY,HABITAT_WITHIN_ZONE,Transition,Stream,Upland,Stream - Upland,-0.14657806017608824,0.23441971186644278,-0.6252804382747427,81.0,0.5335447093783645,-0.6129997548254572,0.3198436344732807,HC3,0.8003170640675469,False,LEVEL_2_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Major River,Stream,Major River - Stream,-12.899804155291951,2.0587064239115502,-6.2659755686691225,74.0,2.2187946421759224e-08,-17.001866248744108,-8.797742061839793,HC3,9.984575889791651e-08,True,LEVEL_2_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Major River,Upland,Major River - Upland,2.986095790313499,0.8257575868084484,3.6161893490494634,74.0,0.0005430479102127003,1.340737882122021,4.631453698504977,HC3,0.0016291437306381008,True,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Stream,Upland,Stream - Upland,15.88589994560545,1.9348887031999917,8.2102396480649,74.0,5.184459103078475e-12,12.030550046145237,19.741249845065663,HC3,4.666013192770628e-11,True,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Major River,Stream,Major River - Stream,-0.5180123176187492,1.0014332455615444,-0.5172709413379607,74.0,0.6065098122258366,-2.513411616920334,1.4773869816828353,HC3,0.6065098122258366,False,LEVEL_2_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Major River,Upland,Major River - Upland,2.7926942446456886,0.848215606967573,3.2924344019438117,74.0,0.0015245398066948154,1.1025877544715048,4.482800734819873,HC3,0.0022868097100422233,True,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Stream,Upland,Stream - Upland,3.3107065622644383,0.9445410789391242,3.5050953696825013,74.0,0.000778942330124813,1.4286673794931068,5.1927457450357695,HC3,0.0017526202427808294,True,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Major River,Stream,Major River - Stream,7.258482419927395,4.512982091656808,1.6083561318238373,74.0,0.11201567658193518,-1.7338306906714163,16.250795530526204,HC3,0.12601763615467707,False,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Major River,Upland,Major River - Upland,11.666187394147046,4.425150294977799,2.636336986652693,74.0,0.010206012573290695,2.84888295869105,20.483491829603043,HC3,0.013122016165659464,True,LEVEL_1_HIGHER
Estimated_Mean_DBH,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Stream,Upland,Stream - Upland,4.40770497421965,1.2855069867715996,3.428767808791989,74.0,0.000994138378299231,1.8462763897182581,6.969133558721041,HC3,0.0017894490809386159,True,LEVEL_1_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Major River,Stream,Major River - Stream,-11.634356491432555,1.6645978905398027,-6.9892894599666455,74.0,1.0292241112303286e-09,-14.95114019031954,-8.31757279254557,HC3,4.631508500536479e-09,True,LEVEL_2_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Major River,Upland,Major River - Upland,2.6289147583363537,0.8229694347593476,3.194425755441452,74.0,0.0020594732605744995,0.989112364373887,4.26871715229882,HC3,0.004633814836292624,True,LEVEL_1_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Core,Stream,Upland,Stream - Upland,14.26327124976891,1.5021548446603834,9.495207035725826,74.0,1.941760571039508e-14,11.270162385286339,17.25638011425148,HC3,1.747584513935557e-13,True,LEVEL_1_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Major River,Stream,Major River - Stream,-1.6214982909915894,0.7759325023731423,-2.089741422137023,74.0,0.040077921198175846,-3.1675775512946576,-0.0754190306885214,HC3,0.07132961292910964,False,LEVEL_2_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Major River,Upland,Major River - Upland,-0.7216663220346016,0.7564140857857367,-0.9540625109921897,74.0,0.3431582140846058,-2.2288542883302025,0.7855216442609996,HC3,0.3431582140846058,False,LEVEL_2_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Buffer,Stream,Upland,Stream - Upland,0.8998319689569865,0.8439592209878527,1.0662031370469949,74.0,0.2897981508248724,-0.7817934870203262,2.581457424934299,HC3,0.32602291967798147,False,LEVEL_1_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Major River,Stream,Major River - Stream,-1.97203491011413,1.463821279745477,-1.3471828408294617,74.0,0.18203224300445892,-4.888762479178408,0.9446926589501479,HC3,0.23404145529144718,False,LEVEL_2_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Major River,Upland,Major River - Upland,2.1822779747134398,1.0830930792467257,2.0148572791464794,74.0,0.04755307528607309,0.02416790498489041,4.340388044441989,HC3,0.07132961292910964,False,LEVEL_1_HIGHER
Estimated_Mean_Height,STRUCTURAL_ECOLOGY,HABITAT_WITHIN_ZONE,Transition,Stream,Upland,Stream - Upland,4.154312884827569,1.2004287725579257,3.4606908629617226,74.0,0.0008980666721746861,1.762406342639244,6.546219427015895,HC3,0.0026942000165240585,True,LEVEL_1_HIGHER
Richness,TAXONOMIC_DIVERSITY,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Core,Buffer,Core - Buffer,1.7763568394002505e-15,0.6737280349076884,2.636608167335118e-15,81.0,0.9999999999999979,-1.3405074567853204,1.340507456785324,CLASSICAL,0.9999999999999979,False,LEVEL_1_HIGHER
Richness,TAXONOMIC_DIVERSITY,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Core,Transition,Core - Transition,4.433333333333334,0.67372803490769,6.580301106129213,81.0,4.300879160947125e-09,3.0928258765480083,5.773840790118658,CLASSICAL,6.451318741420688e-09,True,LEVEL_1_HIGHER
Richness,TAXONOMIC_DIVERSITY,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Buffer,Transition,Buffer - Transition,4.433333333333332,0.6737280349076892,6.580301106129219,81.0,4.300879160947015e-09,3.092825876548008,5.773840790118656,CLASSICAL,6.451318741420688e-09,True,LEVEL_1_HIGHER
CWM_SLA,FUNCTIONAL_COMPOSITION,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Core,Buffer,Core - Buffer,-1.0253665299077126,0.5207458325935475,-1.9690345380219907,81.0,0.0523686570597181,-2.0614873910162714,0.010754331200846456,CLASSICAL,0.0523686570597181,False,LEVEL_2_HIGHER
CWM_SLA,FUNCTIONAL_COMPOSITION,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Core,Transition,Core - Transition,-4.1116492166358745,0.5207458325935487,-7.895692983577056,81.0,1.2053650235454002e-11,-5.147770077744436,-3.0755283555273127,CLASSICAL,3.6160950706362005e-11,True,LEVEL_2_HIGHER
CWM_SLA,FUNCTIONAL_COMPOSITION,MARGINAL_ZONE,AVERAGED_OVER_HABITAT,Buffer,Transition,Buffer - Transition,-3.0862826867281616,0.5207458325935481,-5.926658445555076,81.0,7.223999931475687e-08,-4.122403547836722,-2.0501618256196013,CLASSICAL,1.0835999897213531e-07,True,LEVEL_2_HIGHER
