Plot_ID,Zone,Habitat,Canonical_Species,Abundance,Species_Key,Zone_Key,Habitat_Key,Structural_Lookup_Key,Structural_Species_Key,Resolved_Record_ID,Master_Species,Mean_DBH,Mean_Height,Basal_Area,Final_Linkage_Class,Structural_Integration_QC,Structural_Data_Available,DBH_Weighted_Contribution,Height_Weighted_Contribution,BA_Weighted_Contribution,Structurally_Represented_Individuals
CsP9,Core,Stream,Margaritaria discoidea,2,margaritaria discoidea,core,stream,core||stream||margaritaria discoidea,margaritaria discoidea,OMO_STR_0014,Margaritaria discoidea,24.9,26.4,487.15,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,49.8,52.8,974.3,2
CsP10,Core,Stream,Margaritaria discoidea,1,margaritaria discoidea,core,stream,core||stream||margaritaria discoidea,margaritaria discoidea,OMO_STR_0014,Margaritaria discoidea,24.9,26.4,487.15,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,24.9,26.4,487.15,1
CuP1,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CuP2,Core,Upland,Margaritaria discoidea,3,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,69.0,71.69999999999999,1246.8000000000002,3
CuP4,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CuP6,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CuP7,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CuP8,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CuP9,Core,Upland,Margaritaria discoidea,1,margaritaria discoidea,core,upland,core||upland||margaritaria discoidea,margaritaria discoidea,OMO_STR_0063,Margaritaria discoidea,23.0,23.9,415.6,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,23.0,23.9,415.6,1
CmP2,Core,Major River,Millettia thoningii,1,millettia thoningii,core,major river,core||major river||millettia thoningii,millettia thoningii,OMO_STR_0040,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.8,17.8,277.7,1
CmP7,Core,Major River,Millettia thoningii,1,millettia thoningii,core,major river,core||major river||millettia thoningii,millettia thoningii,OMO_STR_0040,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.8,17.8,277.7,1
CmP9,Core,Major River,Millettia thoningii,1,millettia thoningii,core,major river,core||major river||millettia thoningii,millettia thoningii,OMO_STR_0040,Millettia thoningii,18.8,17.8,277.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.8,17.8,277.7,1
CmP1,Core,Major River,Monodora tenuifolia,2,monodora tenuifolia,core,major river,core||major river||monodora tenuifolia,monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,53.0,53.0,1103.4,2
CmP3,Core,Major River,Monodora tenuifolia,2,monodora tenuifolia,core,major river,core||major river||monodora tenuifolia,monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,53.0,53.0,1103.4,2
CmP7,Core,Major River,Monodora tenuifolia,1,monodora tenuifolia,core,major river,core||major river||monodora tenuifolia,monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,26.5,26.5,551.7,1
CmP8,Core,Major River,Monodora tenuifolia,2,monodora tenuifolia,core,major river,core||major river||monodora tenuifolia,monodora tenuifolia,OMO_STR_0041,Monodora tenuifolia,26.5,26.5,551.7,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,53.0,53.0,1103.4,2
CmP1,Core,Major River,Nesodogornia papaverifera,1,nesodogornia papaverifera,core,major river,core||major river||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.6,54.8,2517.0,1
CmP2,Core,Major River,Nesodogornia papaverifera,1,nesodogornia papaverifera,core,major river,core||major river||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.6,54.8,2517.0,1
CmP7,Core,Major River,Nesodogornia papaverifera,1,nesodogornia papaverifera,core,major river,core||major river||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.6,54.8,2517.0,1
CmP9,Core,Major River,Nesodogornia papaverifera,2,nesodogornia papaverifera,core,major river,core||major river||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0042,Nesodogornia papaverifera,56.6,54.8,2517.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,113.2,109.6,5034.0,2
BuP2,Buffer,Upland,Nesodogornia papaverifera,2,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,65.6,64.2,1690.6,2
BuP3,Buffer,Upland,Nesodogornia papaverifera,1,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.8,32.1,845.3,1
BuP4,Buffer,Upland,Nesodogornia papaverifera,1,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.8,32.1,845.3,1
BuP5,Buffer,Upland,Nesodogornia papaverifera,1,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.8,32.1,845.3,1
BuP6,Buffer,Upland,Nesodogornia papaverifera,1,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.8,32.1,845.3,1
BuP7,Buffer,Upland,Nesodogornia papaverifera,2,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,65.6,64.2,1690.6,2
BuP8,Buffer,Upland,Nesodogornia papaverifera,2,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,65.6,64.2,1690.6,2
BuP10,Buffer,Upland,Nesodogornia papaverifera,1,nesodogornia papaverifera,buffer,upland,buffer||upland||nesodogornia papaverifera,nesodogornia papaverifera,OMO_STR_0153,Nesodogornia papaverifera,32.8,32.1,845.3,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.8,32.1,845.3,1
CmP2,Core,Major River,Picralima nitida,7,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,144.9,142.1,2356.2000000000003,7
CmP3,Core,Major River,Picralima nitida,4,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,82.8,81.2,1346.4,4
CmP4,Core,Major River,Picralima nitida,2,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,41.4,40.6,673.2,2
CmP5,Core,Major River,Picralima nitida,6,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,124.19999999999999,121.80000000000001,2019.6000000000001,6
CmP6,Core,Major River,Picralima nitida,4,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,82.8,81.2,1346.4,4
CmP7,Core,Major River,Picralima nitida,1,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,20.7,20.3,336.6,1
CmP10,Core,Major River,Picralima nitida,2,picralima nitida,core,major river,core||major river||picralima nitida,picralima nitida,OMO_STR_0043,Picralima nitida,20.7,20.3,336.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,41.4,40.6,673.2,2
CsP2,Core,Stream,Picralima nitida,1,picralima nitida,core,stream,core||stream||picralima nitida,picralima nitida,OMO_STR_0018,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,46.5,47.8,1698.9,1
CsP6,Core,Stream,Picralima nitida,1,picralima nitida,core,stream,core||stream||picralima nitida,picralima nitida,OMO_STR_0018,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,46.5,47.8,1698.9,1
CsP10,Core,Stream,Picralima nitida,3,picralima nitida,core,stream,core||stream||picralima nitida,picralima nitida,OMO_STR_0018,Picralima nitida,46.5,47.8,1698.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,139.5,143.39999999999998,5096.700000000001,3
BmP2,Buffer,Major River,Picralima nitida,1,picralima nitida,buffer,major river,buffer||major river||picralima nitida,picralima nitida,OMO_STR_0094,Picralima nitida,28.8,25.9,651.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,28.8,25.9,651.7,1
BmP8,Buffer,Major River,Picralima nitida,2,picralima nitida,buffer,major river,buffer||major river||picralima nitida,picralima nitida,OMO_STR_0094,Picralima nitida,28.8,25.9,651.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,57.6,51.8,1303.4,2
CmP1,Core,Major River,Pycnanthus angolensis,2,pycnanthus angolensis,core,major river,core||major river||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,52.0,51.6,1062.2,2
CmP2,Core,Major River,Pycnanthus angolensis,1,pycnanthus angolensis,core,major river,core||major river||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,26.0,25.8,531.1,1
CmP7,Core,Major River,Pycnanthus angolensis,3,pycnanthus angolensis,core,major river,core||major river||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,78.0,77.4,1593.3000000000002,3
CmP9,Core,Major River,Pycnanthus angolensis,1,pycnanthus angolensis,core,major river,core||major river||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0044,Pycnanthus angolensis,26.0,25.8,531.1,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,26.0,25.8,531.1,1
CsP3,Core,Stream,Pycnanthus angolensis,1,pycnanthus angolensis,core,stream,core||stream||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,77.7,67.5,4743.6,1
CsP6,Core,Stream,Pycnanthus angolensis,2,pycnanthus angolensis,core,stream,core||stream||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,155.4,135.0,9487.2,2
CsP8,Core,Stream,Pycnanthus angolensis,1,pycnanthus angolensis,core,stream,core||stream||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0020,Pycnanthus angolensis,77.7,67.5,4743.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,77.7,67.5,4743.6,1
CuP2,Core,Upland,Pycnanthus angolensis,1,pycnanthus angolensis,core,upland,core||upland||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.1,24.5,383.7,1
CuP7,Core,Upland,Pycnanthus angolensis,1,pycnanthus angolensis,core,upland,core||upland||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.1,24.5,383.7,1
CuP8,Core,Upland,Pycnanthus angolensis,1,pycnanthus angolensis,core,upland,core||upland||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.1,24.5,383.7,1
CuP10,Core,Upland,Pycnanthus angolensis,1,pycnanthus angolensis,core,upland,core||upland||pycnanthus angolensis,pycnanthus angolensis,OMO_STR_0068,Pycnanthus angolensis,22.1,24.5,383.7,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.1,24.5,383.7,1
CmP2,Core,Major River,Ricinodendron heudelotii,1,ricinodendron heudelotii,core,major river,core||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,64.8,66.5,3299.0,1
CmP3,Core,Major River,Ricinodendron heudelotii,2,ricinodendron heudelotii,core,major river,core||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,129.6,133.0,6598.0,2
CmP9,Core,Major River,Ricinodendron heudelotii,2,ricinodendron heudelotii,core,major river,core||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0045,Ricinodendron heudelotii,64.8,66.5,3299.0,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,129.6,133.0,6598.0,2
CuP3,Core,Upland,Ricinodendron heudelotii,1,ricinodendron heudelotii,core,upland,core||upland||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,27.5,28.5,594.2,1
CuP5,Core,Upland,Ricinodendron heudelotii,1,ricinodendron heudelotii,core,upland,core||upland||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,27.5,28.5,594.2,1
CuP8,Core,Upland,Ricinodendron heudelotii,1,ricinodendron heudelotii,core,upland,core||upland||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0069,Ricinodendron heudelotii,27.5,28.5,594.2,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,27.5,28.5,594.2,1
TmP4,Transition,Major River,Ricinodendron heudelotii,1,ricinodendron heudelotii,transition,major river,transition||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.2,22.6,260.2,1
TmP6,Transition,Major River,Ricinodendron heudelotii,1,ricinodendron heudelotii,transition,major river,transition||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.2,22.6,260.2,1
TmP8,Transition,Major River,Ricinodendron heudelotii,1,ricinodendron heudelotii,transition,major river,transition||major river||ricinodendron heudelotii,ricinodendron heudelotii,OMO_STR_0184,Ricinodendron heudelotii,18.2,22.6,260.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.2,22.6,260.2,1
CmP3,Core,Major River,Scotellia coricea,1,scotellia coricea,core,major river,core||major river||scotellia coricea,scotellia coricea,OMO_STR_0046,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.5,33.2,594.2,1
CmP7,Core,Major River,Scotellia coricea,1,scotellia coricea,core,major river,core||major river||scotellia coricea,scotellia coricea,OMO_STR_0046,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.5,33.2,594.2,1
CmP10,Core,Major River,Scotellia coricea,1,scotellia coricea,core,major river,core||major river||scotellia coricea,scotellia coricea,OMO_STR_0046,Scotellia coricea,27.5,33.2,594.2,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.5,33.2,594.2,1
CmP2,Core,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,16.6,14.9,216.5,1
CmP3,Core,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,16.6,14.9,216.5,1
CmP4,Core,Major River,Sterculia rhinopetala,3,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,49.800000000000004,44.7,649.5,3
CmP5,Core,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,16.6,14.9,216.5,1
CmP6,Core,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,16.6,14.9,216.5,1
CmP7,Core,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,core,major river,core||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0047,Sterculia rhinopetala,16.6,14.9,216.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,16.6,14.9,216.5,1
CsP1,Core,Stream,Sterculia rhinopetala,2,sterculia rhinopetala,core,stream,core||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0022,Sterculia rhinopetala,49.4,45.2,1917.4,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,98.8,90.4,3834.8,2
CsP5,Core,Stream,Sterculia rhinopetala,1,sterculia rhinopetala,core,stream,core||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0022,Sterculia rhinopetala,49.4,45.2,1917.4,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,49.4,45.2,1917.4,1
CsP6,Core,Stream,Sterculia rhinopetala,1,sterculia rhinopetala,core,stream,core||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0022,Sterculia rhinopetala,49.4,45.2,1917.4,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,49.4,45.2,1917.4,1
CsP9,Core,Stream,Sterculia rhinopetala,3,sterculia rhinopetala,core,stream,core||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0022,Sterculia rhinopetala,49.4,45.2,1917.4,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,148.2,135.60000000000002,5752.200000000001,3
CuP2,Core,Upland,Sterculia rhinopetala,1,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,15.0,15.8,176.7,1
CuP4,Core,Upland,Sterculia rhinopetala,1,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,15.0,15.8,176.7,1
CuP5,Core,Upland,Sterculia rhinopetala,1,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,15.0,15.8,176.7,1
CuP6,Core,Upland,Sterculia rhinopetala,1,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,15.0,15.8,176.7,1
CuP7,Core,Upland,Sterculia rhinopetala,2,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,30.0,31.6,353.4,2
CuP9,Core,Upland,Sterculia rhinopetala,1,sterculia rhinopetala,core,upland,core||upland||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0072,Sterculia rhinopetala,15.0,15.8,176.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,15.0,15.8,176.7,1
BmP1,Buffer,Major River,Sterculia rhinopetala,3,sterculia rhinopetala,buffer,major river,buffer||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0097,Sterculia rhinopetala,29.3,26.7,674.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,87.9,80.1,2023.5,3
BmP5,Buffer,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,buffer,major river,buffer||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0097,Sterculia rhinopetala,29.3,26.7,674.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,29.3,26.7,674.5,1
BmP6,Buffer,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,buffer,major river,buffer||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0097,Sterculia rhinopetala,29.3,26.7,674.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,29.3,26.7,674.5,1
BmP9,Buffer,Major River,Sterculia rhinopetala,1,sterculia rhinopetala,buffer,major river,buffer||major river||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0097,Sterculia rhinopetala,29.3,26.7,674.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,29.3,26.7,674.5,1
BsP5,Buffer,Stream,Sterculia rhinopetala,1,sterculia rhinopetala,buffer,stream,buffer||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0131,Sterculia rhinopetala,19.0,15.3,283.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,19.0,15.3,283.6,1
BsP9,Buffer,Stream,Sterculia rhinopetala,1,sterculia rhinopetala,buffer,stream,buffer||stream||sterculia rhinopetala,sterculia rhinopetala,OMO_STR_0131,Sterculia rhinopetala,19.0,15.3,283.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,19.0,15.3,283.6,1
